images_252 : Stage: [1/5], Iter: [1/2000], ftr_loss : +4.9025, nll : +0.0613, mse_loss : +0.0701, l1_loss : +0.1919, perceptual_edge_loss : +0.0000, psnr : +11.1828, ssim : +0.3481
images_252 : Stage: [1/5], Iter: [100/2000], ftr_loss : +1.2459, nll : +0.0601, mse_loss : +0.0151, l1_loss : +0.0636, perceptual_edge_loss : +0.0000, psnr : +16.3057, ssim : +0.5684
images_252 : Stage: [1/5], Iter: [200/2000], ftr_loss : +0.8539, nll : +0.0590, mse_loss : +0.0101, l1_loss : +0.0538, perceptual_edge_loss : +0.0000, psnr : +17.4096, ssim : +0.6544
images_252 : Stage: [1/5], Iter: [300/2000], ftr_loss : +0.7659, nll : +0.0579, mse_loss : +0.0097, l1_loss : +0.0528, perceptual_edge_loss : +0.0000, psnr : +17.9883, ssim : +0.6629
images_252 : Stage: [1/5], Iter: [400/2000], ftr_loss : +0.5715, nll : +0.0569, mse_loss : +0.0070, l1_loss : +0.0406, perceptual_edge_loss : +0.0000, psnr : +18.5584, ssim : +0.6999
images_252 : Stage: [1/5], Iter: [500/2000], ftr_loss : +0.4599, nll : +0.0559, mse_loss : +0.0061, l1_loss : +0.0373, perceptual_edge_loss : +0.0000, psnr : +19.2913, ssim : +0.7200
images_252 : Stage: [1/5], Iter: [600/2000], ftr_loss : +0.4478, nll : +0.0548, mse_loss : +0.0053, l1_loss : +0.0346, perceptual_edge_loss : +0.0000, psnr : +19.6841, ssim : +0.7358
images_252 : Stage: [1/5], Iter: [700/2000], ftr_loss : +0.4866, nll : +0.0538, mse_loss : +0.0061, l1_loss : +0.0380, perceptual_edge_loss : +0.0000, psnr : +19.4466, ssim : +0.7269
images_252 : Stage: [1/5], Iter: [800/2000], ftr_loss : +0.3657, nll : +0.0529, mse_loss : +0.0052, l1_loss : +0.0333, perceptual_edge_loss : +0.0000, psnr : +19.7251, ssim : +0.7439
images_252 : Stage: [1/5], Iter: [900/2000], ftr_loss : +0.3667, nll : +0.0521, mse_loss : +0.0053, l1_loss : +0.0336, perceptual_edge_loss : +0.0000, psnr : +19.3991, ssim : +0.7402
images_252 : Stage: [1/5], Iter: [1000/2000], ftr_loss : +0.3320, nll : +0.0509, mse_loss : +0.0049, l1_loss : +0.0324, perceptual_edge_loss : +0.0000, psnr : +19.6911, ssim : +0.7465
images_252 : Stage: [1/5], Iter: [1100/2000], ftr_loss : +0.3302, nll : +0.0500, mse_loss : +0.0049, l1_loss : +0.0329, perceptual_edge_loss : +0.0000, psnr : +19.7888, ssim : +0.7507
images_252 : Stage: [1/5], Iter: [1200/2000], ftr_loss : +0.3234, nll : +0.0491, mse_loss : +0.0046, l1_loss : +0.0313, perceptual_edge_loss : +0.0000, psnr : +19.6570, ssim : +0.7505
images_252 : Stage: [1/5], Iter: [1300/2000], ftr_loss : +0.2994, nll : +0.0482, mse_loss : +0.0045, l1_loss : +0.0311, perceptual_edge_loss : +0.0000, psnr : +19.7604, ssim : +0.7588
images_252 : Stage: [1/5], Iter: [1400/2000], ftr_loss : +0.2907, nll : +0.0474, mse_loss : +0.0043, l1_loss : +0.0298, perceptual_edge_loss : +0.0000, psnr : +20.1504, ssim : +0.7648
images_252 : Stage: [1/5], Iter: [1500/2000], ftr_loss : +0.2843, nll : +0.0460, mse_loss : +0.0045, l1_loss : +0.0301, perceptual_edge_loss : +0.0000, psnr : +19.6242, ssim : +0.7609
images_252 : Stage: [1/5], Iter: [1600/2000], ftr_loss : +0.2728, nll : +0.0452, mse_loss : +0.0043, l1_loss : +0.0292, perceptual_edge_loss : +0.0000, psnr : +19.8035, ssim : +0.7616
images_252 : Stage: [1/5], Iter: [1700/2000], ftr_loss : +0.2891, nll : +0.0444, mse_loss : +0.0040, l1_loss : +0.0278, perceptual_edge_loss : +0.0000, psnr : +20.0235, ssim : +0.7694
images_252 : Stage: [1/5], Iter: [1800/2000], ftr_loss : +0.2706, nll : +0.0435, mse_loss : +0.0039, l1_loss : +0.0276, perceptual_edge_loss : +0.0000, psnr : +20.2371, ssim : +0.7744
images_252 : Stage: [1/5], Iter: [1900/2000], ftr_loss : +0.2671, nll : +0.0427, mse_loss : +0.0041, l1_loss : +0.0282, perceptual_edge_loss : +0.0000, psnr : +19.8265, ssim : +0.7704
images_252 : Stage: [1/5], Iter: [2000/2000], ftr_loss : +0.6913, nll : +0.0419, mse_loss : +0.0079, l1_loss : +0.0388, perceptual_edge_loss : +0.0000, psnr : +18.3862, ssim : +0.7084
images_252 : Stage: [2/5], Iter: [1/2000], ftr_loss : +1.3360, nll : +0.0417, mse_loss : +0.0220, l1_loss : +0.0628, perceptual_edge_loss : +0.0000, psnr : +15.5236, ssim : +0.6586
images_252 : Stage: [2/5], Iter: [100/2000], ftr_loss : +0.2529, nll : +0.0412, mse_loss : +0.0039, l1_loss : +0.0270, perceptual_edge_loss : +0.0000, psnr : +20.0023, ssim : +0.7732
images_252 : Stage: [2/5], Iter: [200/2000], ftr_loss : +0.2527, nll : +0.0408, mse_loss : +0.0039, l1_loss : +0.0269, perceptual_edge_loss : +0.0000, psnr : +20.1195, ssim : +0.7764
images_252 : Stage: [2/5], Iter: [300/2000], ftr_loss : +0.2494, nll : +0.0404, mse_loss : +0.0037, l1_loss : +0.0275, perceptual_edge_loss : +0.0000, psnr : +20.0417, ssim : +0.7792
images_252 : Stage: [2/5], Iter: [400/2000], ftr_loss : +0.2499, nll : +0.0400, mse_loss : +0.0037, l1_loss : +0.0266, perceptual_edge_loss : +0.0000, psnr : +20.1313, ssim : +0.7831
images_252 : Stage: [2/5], Iter: [500/2000], ftr_loss : +0.2272, nll : +0.0396, mse_loss : +0.0036, l1_loss : +0.0259, perceptual_edge_loss : +0.0000, psnr : +20.4678, ssim : +0.7849
images_252 : Stage: [2/5], Iter: [600/2000], ftr_loss : +0.2334, nll : +0.0391, mse_loss : +0.0036, l1_loss : +0.0258, perceptual_edge_loss : +0.0000, psnr : +20.3116, ssim : +0.7829
images_252 : Stage: [2/5], Iter: [700/2000], ftr_loss : +0.2999, nll : +0.0387, mse_loss : +0.0035, l1_loss : +0.0255, perceptual_edge_loss : +0.0000, psnr : +20.3536, ssim : +0.7838
images_252 : Stage: [2/5], Iter: [800/2000], ftr_loss : +0.2289, nll : +0.0383, mse_loss : +0.0035, l1_loss : +0.0252, perceptual_edge_loss : +0.0000, psnr : +20.4174, ssim : +0.7857
images_252 : Stage: [2/5], Iter: [900/2000], ftr_loss : +0.2190, nll : +0.0378, mse_loss : +0.0034, l1_loss : +0.0245, perceptual_edge_loss : +0.0000, psnr : +20.5717, ssim : +0.7932
images_252 : Stage: [2/5], Iter: [1000/2000], ftr_loss : +0.2200, nll : +0.0374, mse_loss : +0.0034, l1_loss : +0.0248, perceptual_edge_loss : +0.0000, psnr : +20.2137, ssim : +0.7882
images_252 : Stage: [2/5], Iter: [1100/2000], ftr_loss : +0.2106, nll : +0.0370, mse_loss : +0.0034, l1_loss : +0.0245, perceptual_edge_loss : +0.0000, psnr : +20.2926, ssim : +0.7896
images_252 : Stage: [2/5], Iter: [1200/2000], ftr_loss : +0.2085, nll : +0.0366, mse_loss : +0.0033, l1_loss : +0.0239, perceptual_edge_loss : +0.0000, psnr : +20.2469, ssim : +0.7919
images_252 : Stage: [2/5], Iter: [1300/2000], ftr_loss : +0.5056, nll : +0.0362, mse_loss : +0.0054, l1_loss : +0.0300, perceptual_edge_loss : +0.0000, psnr : +19.4359, ssim : +0.7632
images_252 : Stage: [2/5], Iter: [1400/2000], ftr_loss : +0.2032, nll : +0.0356, mse_loss : +0.0033, l1_loss : +0.0238, perceptual_edge_loss : +0.0000, psnr : +20.2968, ssim : +0.7930
images_252 : Stage: [2/5], Iter: [1500/2000], ftr_loss : +0.2101, nll : +0.0352, mse_loss : +0.0031, l1_loss : +0.0231, perceptual_edge_loss : +0.0000, psnr : +20.6586, ssim : +0.8000
images_252 : Stage: [2/5], Iter: [1600/2000], ftr_loss : +0.2044, nll : +0.0348, mse_loss : +0.0032, l1_loss : +0.0235, perceptual_edge_loss : +0.0000, psnr : +20.5324, ssim : +0.7989
images_252 : Stage: [2/5], Iter: [1700/2000], ftr_loss : +0.2083, nll : +0.0344, mse_loss : +0.0030, l1_loss : +0.0230, perceptual_edge_loss : +0.0000, psnr : +20.6188, ssim : +0.8031
images_252 : Stage: [2/5], Iter: [1800/2000], ftr_loss : +0.1966, nll : +0.0340, mse_loss : +0.0030, l1_loss : +0.0225, perceptual_edge_loss : +0.0000, psnr : +20.6280, ssim : +0.8044
images_252 : Stage: [2/5], Iter: [1900/2000], ftr_loss : +0.2264, nll : +0.0335, mse_loss : +0.0030, l1_loss : +0.0232, perceptual_edge_loss : +0.0000, psnr : +20.5510, ssim : +0.8037
images_252 : Stage: [2/5], Iter: [2000/2000], ftr_loss : +0.2017, nll : +0.0332, mse_loss : +0.0030, l1_loss : +0.0229, perceptual_edge_loss : +0.0000, psnr : +20.7920, ssim : +0.8058
images_252 : Stage: [3/5], Iter: [1/2000], ftr_loss : +0.2014, nll : +0.0332, mse_loss : +0.0029, l1_loss : +0.0220, perceptual_edge_loss : +0.0000, psnr : +20.6637, ssim : +0.8095
