images_150 : Stage: [1/5], Iter: [1/2000], ftr_loss : +4.5151, nll : +0.0471, mse_loss : +0.0521, l1_loss : +0.1682, perceptual_edge_loss : +0.0000, psnr : +11.9281, ssim : +0.2404
images_150 : Stage: [1/5], Iter: [1700/2000], ftr_loss : +0.6883, nll : +0.0350, mse_loss : +0.0088, l1_loss : +0.0544, perceptual_edge_loss : +0.0000, psnr : +18.5845, ssim : +0.6248
images_150 : Stage: [1/5], Iter: [1800/2000], ftr_loss : +0.4691, nll : +0.0345, mse_loss : +0.0079, l1_loss : +0.0505, perceptual_edge_loss : +0.0000, psnr : +19.0215, ssim : +0.6503
images_150 : Stage: [1/5], Iter: [1900/2000], ftr_loss : +0.3811, nll : +0.0340, mse_loss : +0.0070, l1_loss : +0.0470, perceptual_edge_loss : +0.0000, psnr : +19.3647, ssim : +0.6722
images_150 : Stage: [1/5], Iter: [2000/2000], ftr_loss : +0.3745, nll : +0.0336, mse_loss : +0.0067, l1_loss : +0.0458, perceptual_edge_loss : +0.0000, psnr : +19.4660, ssim : +0.6785
images_150 : Stage: [2/5], Iter: [1/2000], ftr_loss : +0.3508, nll : +0.0336, mse_loss : +0.0072, l1_loss : +0.0479, perceptual_edge_loss : +0.0000, psnr : +19.2702, ssim : +0.6716
images_150 : Stage: [2/5], Iter: [100/2000], ftr_loss : +0.3505, nll : +0.0334, mse_loss : +0.0070, l1_loss : +0.0470, perceptual_edge_loss : +0.0000, psnr : +19.3356, ssim : +0.6747
images_150 : Stage: [2/5], Iter: [200/2000], ftr_loss : +0.3783, nll : +0.0332, mse_loss : +0.0067, l1_loss : +0.0456, perceptual_edge_loss : +0.0000, psnr : +19.5703, ssim : +0.6808
images_150 : Stage: [2/5], Iter: [300/2000], ftr_loss : +0.3315, nll : +0.0330, mse_loss : +0.0065, l1_loss : +0.0456, perceptual_edge_loss : +0.0000, psnr : +19.6266, ssim : +0.6846
images_150 : Stage: [2/5], Iter: [400/2000], ftr_loss : +0.3389, nll : +0.0328, mse_loss : +0.0068, l1_loss : +0.0458, perceptual_edge_loss : +0.0000, psnr : +19.5103, ssim : +0.6790
images_150 : Stage: [2/5], Iter: [500/2000], ftr_loss : +0.3267, nll : +0.0325, mse_loss : +0.0063, l1_loss : +0.0445, perceptual_edge_loss : +0.0000, psnr : +19.6133, ssim : +0.6890
images_150 : Stage: [2/5], Iter: [600/2000], ftr_loss : +0.3100, nll : +0.0323, mse_loss : +0.0068, l1_loss : +0.0463, perceptual_edge_loss : +0.0000, psnr : +19.3844, ssim : +0.6784
images_150 : Stage: [2/5], Iter: [700/2000], ftr_loss : +0.3075, nll : +0.0321, mse_loss : +0.0066, l1_loss : +0.0455, perceptual_edge_loss : +0.0000, psnr : +19.5435, ssim : +0.6836
images_150 : Stage: [2/5], Iter: [800/2000], ftr_loss : +0.3117, nll : +0.0319, mse_loss : +0.0063, l1_loss : +0.0445, perceptual_edge_loss : +0.0000, psnr : +19.6195, ssim : +0.6902
images_150 : Stage: [2/5], Iter: [900/2000], ftr_loss : +0.3080, nll : +0.0316, mse_loss : +0.0064, l1_loss : +0.0447, perceptual_edge_loss : +0.0000, psnr : +19.5767, ssim : +0.6887
images_150 : Stage: [2/5], Iter: [1000/2000], ftr_loss : +0.2894, nll : +0.0314, mse_loss : +0.0061, l1_loss : +0.0434, perceptual_edge_loss : +0.0000, psnr : +19.8015, ssim : +0.6933
images_150 : Stage: [2/5], Iter: [1100/2000], ftr_loss : +0.2794, nll : +0.0312, mse_loss : +0.0062, l1_loss : +0.0439, perceptual_edge_loss : +0.0000, psnr : +19.6518, ssim : +0.6935
images_150 : Stage: [2/5], Iter: [1200/2000], ftr_loss : +0.3125, nll : +0.0310, mse_loss : +0.0062, l1_loss : +0.0438, perceptual_edge_loss : +0.0000, psnr : +19.6492, ssim : +0.6920
images_150 : Stage: [2/5], Iter: [1300/2000], ftr_loss : +0.2987, nll : +0.0308, mse_loss : +0.0061, l1_loss : +0.0435, perceptual_edge_loss : +0.0000, psnr : +19.7969, ssim : +0.6949
images_150 : Stage: [2/5], Iter: [1400/2000], ftr_loss : +0.2799, nll : +0.0306, mse_loss : +0.0060, l1_loss : +0.0429, perceptual_edge_loss : +0.0000, psnr : +19.7565, ssim : +0.6970
images_150 : Stage: [2/5], Iter: [1500/2000], ftr_loss : +0.2828, nll : +0.0303, mse_loss : +0.0060, l1_loss : +0.0433, perceptual_edge_loss : +0.0000, psnr : +19.7574, ssim : +0.6966
images_150 : Stage: [2/5], Iter: [1600/2000], ftr_loss : +0.2806, nll : +0.0302, mse_loss : +0.0058, l1_loss : +0.0424, perceptual_edge_loss : +0.0000, psnr : +19.8684, ssim : +0.7011
images_150 : Stage: [2/5], Iter: [1700/2000], ftr_loss : +0.2738, nll : +0.0300, mse_loss : +0.0059, l1_loss : +0.0426, perceptual_edge_loss : +0.0000, psnr : +19.7731, ssim : +0.6998
images_150 : Stage: [2/5], Iter: [1800/2000], ftr_loss : +0.2525, nll : +0.0298, mse_loss : +0.0060, l1_loss : +0.0428, perceptual_edge_loss : +0.0000, psnr : +19.7589, ssim : +0.6985
images_150 : Stage: [2/5], Iter: [1900/2000], ftr_loss : +0.2749, nll : +0.0296, mse_loss : +0.0062, l1_loss : +0.0447, perceptual_edge_loss : +0.0000, psnr : +19.6366, ssim : +0.6973
images_150 : Stage: [2/5], Iter: [2000/2000], ftr_loss : +0.2681, nll : +0.0294, mse_loss : +0.0059, l1_loss : +0.0425, perceptual_edge_loss : +0.0000, psnr : +19.8011, ssim : +0.7005
images_150 : Stage: [3/5], Iter: [1/2000], ftr_loss : +0.2797, nll : +0.0294, mse_loss : +0.0057, l1_loss : +0.0418, perceptual_edge_loss : +0.9719, psnr : +19.9038, ssim : +0.7053
images_150 : Stage: [3/5], Iter: [100/2000], ftr_loss : +0.1643, nll : +0.0293, mse_loss : +0.0056, l1_loss : +0.0412, perceptual_edge_loss : +0.9562, psnr : +19.9161, ssim : +0.7072
images_150 : Stage: [3/5], Iter: [200/2000], ftr_loss : +0.1635, nll : +0.0293, mse_loss : +0.0056, l1_loss : +0.0409, perceptual_edge_loss : +0.9445, psnr : +19.9337, ssim : +0.7089
images_150 : Stage: [3/5], Iter: [300/2000], ftr_loss : +0.1613, nll : +0.0293, mse_loss : +0.0056, l1_loss : +0.0411, perceptual_edge_loss : +0.9599, psnr : +19.9504, ssim : +0.7082
images_150 : Stage: [3/5], Iter: [400/2000], ftr_loss : +0.1630, nll : +0.0293, mse_loss : +0.0056, l1_loss : +0.0408, perceptual_edge_loss : +0.9355, psnr : +19.9739, ssim : +0.7096
images_150 : Stage: [3/5], Iter: [500/2000], ftr_loss : +0.1609, nll : +0.0293, mse_loss : +0.0055, l1_loss : +0.0407, perceptual_edge_loss : +0.9462, psnr : +19.9930, ssim : +0.7104
images_150 : Stage: [3/5], Iter: [600/2000], ftr_loss : +0.1627, nll : +0.0293, mse_loss : +0.0055, l1_loss : +0.0405, perceptual_edge_loss : +0.9443, psnr : +20.0173, ssim : +0.7109
images_150 : Stage: [3/5], Iter: [700/2000], ftr_loss : +0.1647, nll : +0.0293, mse_loss : +0.0055, l1_loss : +0.0406, perceptual_edge_loss : +0.9484, psnr : +20.0282, ssim : +0.7118
images_150 : Stage: [3/5], Iter: [800/2000], ftr_loss : +0.1638, nll : +0.0293, mse_loss : +0.0055, l1_loss : +0.0405, perceptual_edge_loss : +0.9444, psnr : +19.9873, ssim : +0.7116
images_150 : Stage: [3/5], Iter: [900/2000], ftr_loss : +0.1627, nll : +0.0293, mse_loss : +0.0055, l1_loss : +0.0405, perceptual_edge_loss : +0.9509, psnr : +19.9737, ssim : +0.7113
images_150 : Stage: [3/5], Iter: [1000/2000], ftr_loss : +0.1650, nll : +0.0293, mse_loss : +0.0054, l1_loss : +0.0400, perceptual_edge_loss : +0.9448, psnr : +20.1029, ssim : +0.7148
images_150 : Stage: [3/5], Iter: [1100/2000], ftr_loss : +0.1618, nll : +0.0293, mse_loss : +0.0054, l1_loss : +0.0402, perceptual_edge_loss : +0.9508, psnr : +20.0129, ssim : +0.7134
images_150 : Stage: [3/5], Iter: [1200/2000], ftr_loss : +0.1609, nll : +0.0293, mse_loss : +0.0054, l1_loss : +0.0404, perceptual_edge_loss : +0.9495, psnr : +20.0159, ssim : +0.7128
images_150 : Stage: [3/5], Iter: [1300/2000], ftr_loss : +0.1652, nll : +0.0293, mse_loss : +0.0054, l1_loss : +0.0402, perceptual_edge_loss : +0.9501, psnr : +20.0283, ssim : +0.7143
images_150 : Stage: [3/5], Iter: [1400/2000], ftr_loss : +0.1629, nll : +0.0293, mse_loss : +0.0054, l1_loss : +0.0403, perceptual_edge_loss : +0.9517, psnr : +20.0752, ssim : +0.7147
images_150 : Stage: [3/5], Iter: [1500/2000], ftr_loss : +0.1627, nll : +0.0293, mse_loss : +0.0054, l1_loss : +0.0401, perceptual_edge_loss : +0.9307, psnr : +20.0390, ssim : +0.7147
images_150 : Stage: [3/5], Iter: [1600/2000], ftr_loss : +0.1617, nll : +0.0293, mse_loss : +0.0054, l1_loss : +0.0401, perceptual_edge_loss : +0.9566, psnr : +20.0571, ssim : +0.7143
images_150 : Stage: [3/5], Iter: [1700/2000], ftr_loss : +0.1654, nll : +0.0293, mse_loss : +0.0053, l1_loss : +0.0396, perceptual_edge_loss : +0.9393, psnr : +20.1198, ssim : +0.7175
images_150 : Stage: [3/5], Iter: [1800/2000], ftr_loss : +0.1571, nll : +0.0292, mse_loss : +0.0053, l1_loss : +0.0398, perceptual_edge_loss : +0.9629, psnr : +20.1258, ssim : +0.7164
images_150 : Stage: [3/5], Iter: [1900/2000], ftr_loss : +0.1587, nll : +0.0292, mse_loss : +0.0053, l1_loss : +0.0397, perceptual_edge_loss : +0.9510, psnr : +20.1283, ssim : +0.7172
images_150 : Stage: [3/5], Iter: [2000/2000], ftr_loss : +0.1543, nll : +0.0292, mse_loss : +0.0052, l1_loss : +0.0394, perceptual_edge_loss : +0.9367, psnr : +20.1610, ssim : +0.7192
images_150 : Stage: [4/5], Iter: [1/2000], ftr_loss : +0.1602, nll : +0.0292, mse_loss : +0.0053, l1_loss : +0.0399, perceptual_edge_loss : +0.0959, psnr : +20.0807, ssim : +0.7155
images_150 : Stage: [4/5], Iter: [100/2000], ftr_loss : +0.1590, nll : +0.0292, mse_loss : +0.0053, l1_loss : +0.0396, perceptual_edge_loss : +0.0944, psnr : +20.0737, ssim : +0.7176
images_150 : Stage: [4/5], Iter: [200/2000], ftr_loss : +0.1672, nll : +0.0292, mse_loss : +0.0053, l1_loss : +0.0397, perceptual_edge_loss : +0.0943, psnr : +20.1024, ssim : +0.7171
images_150 : Stage: [4/5], Iter: [300/2000], ftr_loss : +0.1579, nll : +0.0292, mse_loss : +0.0052, l1_loss : +0.0393, perceptual_edge_loss : +0.0950, psnr : +20.1654, ssim : +0.7189
images_150 : Stage: [4/5], Iter: [400/2000], ftr_loss : +0.1538, nll : +0.0292, mse_loss : +0.0052, l1_loss : +0.0396, perceptual_edge_loss : +0.0944, psnr : +20.0840, ssim : +0.7176
images_150 : Stage: [4/5], Iter: [500/2000], ftr_loss : +0.1997, nll : +0.0292, mse_loss : +0.0053, l1_loss : +0.0401, perceptual_edge_loss : +0.0956, psnr : +20.0403, ssim : +0.7143
images_150 : Stage: [4/5], Iter: [600/2000], ftr_loss : +0.1648, nll : +0.0292, mse_loss : +0.0053, l1_loss : +0.0399, perceptual_edge_loss : +0.0955, psnr : +20.0678, ssim : +0.7176
images_150 : Stage: [4/5], Iter: [700/2000], ftr_loss : +0.1528, nll : +0.0292, mse_loss : +0.0052, l1_loss : +0.0391, perceptual_edge_loss : +0.0944, psnr : +20.1339, ssim : +0.7195
images_150 : Stage: [4/5], Iter: [800/2000], ftr_loss : +0.1600, nll : +0.0292, mse_loss : +0.0052, l1_loss : +0.0394, perceptual_edge_loss : +0.0957, psnr : +20.1369, ssim : +0.7182
images_150 : Stage: [4/5], Iter: [900/2000], ftr_loss : +0.1536, nll : +0.0292, mse_loss : +0.0051, l1_loss : +0.0391, perceptual_edge_loss : +0.0945, psnr : +20.1842, ssim : +0.7210
images_150 : Stage: [4/5], Iter: [1000/2000], ftr_loss : +0.1547, nll : +0.0292, mse_loss : +0.0051, l1_loss : +0.0390, perceptual_edge_loss : +0.0940, psnr : +20.1802, ssim : +0.7211
images_150 : Stage: [4/5], Iter: [1100/2000], ftr_loss : +0.1550, nll : +0.0292, mse_loss : +0.0051, l1_loss : +0.0390, perceptual_edge_loss : +0.0919, psnr : +20.1266, ssim : +0.7209
images_150 : Stage: [4/5], Iter: [1200/2000], ftr_loss : +0.1535, nll : +0.0292, mse_loss : +0.0051, l1_loss : +0.0390, perceptual_edge_loss : +0.0931, psnr : +20.1613, ssim : +0.7214
images_150 : Stage: [4/5], Iter: [1300/2000], ftr_loss : +0.1543, nll : +0.0291, mse_loss : +0.0051, l1_loss : +0.0391, perceptual_edge_loss : +0.0936, psnr : +20.1790, ssim : +0.7207
images_150 : Stage: [4/5], Iter: [1400/2000], ftr_loss : +0.1499, nll : +0.0291, mse_loss : +0.0051, l1_loss : +0.0391, perceptual_edge_loss : +0.0943, psnr : +20.0984, ssim : +0.7205
images_150 : Stage: [4/5], Iter: [1500/2000], ftr_loss : +0.1519, nll : +0.0291, mse_loss : +0.0051, l1_loss : +0.0391, perceptual_edge_loss : +0.0927, psnr : +20.1679, ssim : +0.7207
images_150 : Stage: [4/5], Iter: [1600/2000], ftr_loss : +0.1446, nll : +0.0291, mse_loss : +0.0050, l1_loss : +0.0384, perceptual_edge_loss : +0.0945, psnr : +20.2643, ssim : +0.7242
images_150 : Stage: [4/5], Iter: [1700/2000], ftr_loss : +0.1499, nll : +0.0291, mse_loss : +0.0050, l1_loss : +0.0386, perceptual_edge_loss : +0.0920, psnr : +20.1902, ssim : +0.7242
images_150 : Stage: [4/5], Iter: [1800/2000], ftr_loss : +0.1508, nll : +0.0291, mse_loss : +0.0050, l1_loss : +0.0389, perceptual_edge_loss : +0.0939, psnr : +20.2248, ssim : +0.7230
images_150 : Stage: [4/5], Iter: [1900/2000], ftr_loss : +0.1443, nll : +0.0291, mse_loss : +0.0050, l1_loss : +0.0387, perceptual_edge_loss : +0.0933, psnr : +20.2258, ssim : +0.7238
images_150 : Stage: [4/5], Iter: [2000/2000], ftr_loss : +0.1547, nll : +0.0291, mse_loss : +0.0050, l1_loss : +0.0387, perceptual_edge_loss : +0.0950, psnr : +20.2418, ssim : +0.7224
images_150 : Stage: [5/5], Iter: [1/2000], ftr_loss : +0.1510, nll : +0.0291, mse_loss : +0.0050, l1_loss : +0.0383, perceptual_edge_loss : +0.0092, psnr : +20.2784, ssim : +0.7247
images_150 : Stage: [5/5], Iter: [100/2000], ftr_loss : +0.1090, nll : +0.0291, mse_loss : +0.0045, l1_loss : +0.0369, perceptual_edge_loss : +0.0092, psnr : +20.4833, ssim : +0.7343
images_150 : Stage: [5/5], Iter: [200/2000], ftr_loss : +0.1139, nll : +0.0291, mse_loss : +0.0043, l1_loss : +0.0363, perceptual_edge_loss : +0.0091, psnr : +20.5804, ssim : +0.7387
images_150 : Stage: [5/5], Iter: [300/2000], ftr_loss : +0.1146, nll : +0.0291, mse_loss : +0.0042, l1_loss : +0.0359, perceptual_edge_loss : +0.0091, psnr : +20.6457, ssim : +0.7418
images_150 : Stage: [5/5], Iter: [400/2000], ftr_loss : +0.1167, nll : +0.0291, mse_loss : +0.0041, l1_loss : +0.0355, perceptual_edge_loss : +0.0091, psnr : +20.7162, ssim : +0.7446
images_150 : Stage: [5/5], Iter: [500/2000], ftr_loss : +0.1191, nll : +0.0291, mse_loss : +0.0040, l1_loss : +0.0351, perceptual_edge_loss : +0.0091, psnr : +20.7751, ssim : +0.7473
images_150 : Stage: [5/5], Iter: [600/2000], ftr_loss : +0.1210, nll : +0.0291, mse_loss : +0.0039, l1_loss : +0.0348, perceptual_edge_loss : +0.0091, psnr : +20.8286, ssim : +0.7496
images_150 : Stage: [5/5], Iter: [700/2000], ftr_loss : +0.1198, nll : +0.0291, mse_loss : +0.0038, l1_loss : +0.0345, perceptual_edge_loss : +0.0091, psnr : +20.8795, ssim : +0.7517
images_150 : Stage: [5/5], Iter: [800/2000], ftr_loss : +0.1202, nll : +0.0291, mse_loss : +0.0037, l1_loss : +0.0342, perceptual_edge_loss : +0.0091, psnr : +20.9231, ssim : +0.7536
images_150 : Stage: [5/5], Iter: [900/2000], ftr_loss : +0.1249, nll : +0.0290, mse_loss : +0.0036, l1_loss : +0.0338, perceptual_edge_loss : +0.0091, psnr : +20.9808, ssim : +0.7565
images_150 : Stage: [5/5], Iter: [1000/2000], ftr_loss : +0.1230, nll : +0.0290, mse_loss : +0.0035, l1_loss : +0.0336, perceptual_edge_loss : +0.0091, psnr : +21.0323, ssim : +0.7583
images_150 : Stage: [5/5], Iter: [1100/2000], ftr_loss : +0.1258, nll : +0.0290, mse_loss : +0.0034, l1_loss : +0.0332, perceptual_edge_loss : +0.0090, psnr : +21.0897, ssim : +0.7609
images_150 : Stage: [5/5], Iter: [1200/2000], ftr_loss : +0.1276, nll : +0.0290, mse_loss : +0.0033, l1_loss : +0.0328, perceptual_edge_loss : +0.0090, psnr : +21.1576, ssim : +0.7635
images_150 : Stage: [5/5], Iter: [1300/2000], ftr_loss : +0.1259, nll : +0.0290, mse_loss : +0.0032, l1_loss : +0.0326, perceptual_edge_loss : +0.0090, psnr : +21.2054, ssim : +0.7655
images_150 : Stage: [5/5], Iter: [1400/2000], ftr_loss : +0.1271, nll : +0.0290, mse_loss : +0.0031, l1_loss : +0.0323, perceptual_edge_loss : +0.0089, psnr : +21.2392, ssim : +0.7672
images_150 : Stage: [5/5], Iter: [1500/2000], ftr_loss : +0.1258, nll : +0.0290, mse_loss : +0.0031, l1_loss : +0.0322, perceptual_edge_loss : +0.0088, psnr : +21.2849, ssim : +0.7685
images_150 : Stage: [5/5], Iter: [1600/2000], ftr_loss : +0.1315, nll : +0.0290, mse_loss : +0.0030, l1_loss : +0.0317, perceptual_edge_loss : +0.0087, psnr : +21.3454, ssim : +0.7716
images_150 : Stage: [5/5], Iter: [1700/2000], ftr_loss : +0.1307, nll : +0.0290, mse_loss : +0.0029, l1_loss : +0.0314, perceptual_edge_loss : +0.0087, psnr : +21.3856, ssim : +0.7733
images_150 : Stage: [5/5], Iter: [1800/2000], ftr_loss : +0.1248, nll : +0.0290, mse_loss : +0.0029, l1_loss : +0.0313, perceptual_edge_loss : +0.0088, psnr : +21.3987, ssim : +0.7739
images_150 : Stage: [5/5], Iter: [1900/2000], ftr_loss : +0.1282, nll : +0.0290, mse_loss : +0.0028, l1_loss : +0.0310, perceptual_edge_loss : +0.0087, psnr : +21.4591, ssim : +0.7762
images_150 : Stage: [5/5], Iter: [2000/2000], ftr_loss : +0.1336, nll : +0.0290, mse_loss : +0.0028, l1_loss : +0.0308, perceptual_edge_loss : +0.0087, psnr : +21.4979, ssim : +0.7777
images_151 : Stage: [1/5], Iter: [1/2000], ftr_loss : +3.7361, nll : +0.0411, mse_loss : +0.0655, l1_loss : +0.1719, perceptual_edge_loss : +0.0000, psnr : +10.6227, ssim : +0.3766
images_151 : Stage: [1/5], Iter: [100/2000], ftr_loss : +2.4489, nll : +0.0365, mse_loss : +0.0242, l1_loss : +0.0962, perceptual_edge_loss : +0.0000, psnr : +14.9116, ssim : +0.4112
images_151 : Stage: [1/5], Iter: [200/2000], ftr_loss : +1.4258, nll : +0.0350, mse_loss : +0.0123, l1_loss : +0.0641, perceptual_edge_loss : +0.0000, psnr : +17.5312, ssim : +0.5197
images_151 : Stage: [1/5], Iter: [300/2000], ftr_loss : +0.9491, nll : +0.0338, mse_loss : +0.0090, l1_loss : +0.0538, perceptual_edge_loss : +0.0000, psnr : +18.5493, ssim : +0.5766
images_151 : Stage: [1/5], Iter: [400/2000], ftr_loss : +0.7602, nll : +0.0330, mse_loss : +0.0082, l1_loss : +0.0516, perceptual_edge_loss : +0.0000, psnr : +18.7977, ssim : +0.5912
images_151 : Stage: [1/5], Iter: [500/2000], ftr_loss : +0.6605, nll : +0.0321, mse_loss : +0.0070, l1_loss : +0.0456, perceptual_edge_loss : +0.0000, psnr : +19.2912, ssim : +0.6166
images_151 : Stage: [1/5], Iter: [600/2000], ftr_loss : +0.6102, nll : +0.0314, mse_loss : +0.0071, l1_loss : +0.0458, perceptual_edge_loss : +0.0000, psnr : +19.1378, ssim : +0.6170
images_151 : Stage: [1/5], Iter: [700/2000], ftr_loss : +0.5366, nll : +0.0307, mse_loss : +0.0064, l1_loss : +0.0430, perceptual_edge_loss : +0.0000, psnr : +19.6126, ssim : +0.6324
images_151 : Stage: [1/5], Iter: [800/2000], ftr_loss : +0.5273, nll : +0.0302, mse_loss : +0.0063, l1_loss : +0.0422, perceptual_edge_loss : +0.0000, psnr : +19.5895, ssim : +0.6352
images_151 : Stage: [1/5], Iter: [900/2000], ftr_loss : +0.4528, nll : +0.0297, mse_loss : +0.0061, l1_loss : +0.0422, perceptual_edge_loss : +0.0000, psnr : +19.6415, ssim : +0.6416
images_151 : Stage: [1/5], Iter: [1000/2000], ftr_loss : +0.4339, nll : +0.0292, mse_loss : +0.0062, l1_loss : +0.0422, perceptual_edge_loss : +0.0000, psnr : +19.5465, ssim : +0.6370
images_151 : Stage: [1/5], Iter: [1100/2000], ftr_loss : +0.3863, nll : +0.0288, mse_loss : +0.0060, l1_loss : +0.0413, perceptual_edge_loss : +0.0000, psnr : +19.7235, ssim : +0.6451
images_151 : Stage: [1/5], Iter: [1200/2000], ftr_loss : +0.4040, nll : +0.0284, mse_loss : +0.0055, l1_loss : +0.0389, perceptual_edge_loss : +0.0000, psnr : +19.9627, ssim : +0.6597
images_151 : Stage: [1/5], Iter: [1300/2000], ftr_loss : +0.3593, nll : +0.0280, mse_loss : +0.0056, l1_loss : +0.0396, perceptual_edge_loss : +0.0000, psnr : +19.8726, ssim : +0.6557
images_151 : Stage: [1/5], Iter: [1400/2000], ftr_loss : +0.3437, nll : +0.0276, mse_loss : +0.0056, l1_loss : +0.0395, perceptual_edge_loss : +0.0000, psnr : +19.8929, ssim : +0.6533
images_151 : Stage: [1/5], Iter: [1500/2000], ftr_loss : +0.3563, nll : +0.0272, mse_loss : +0.0052, l1_loss : +0.0382, perceptual_edge_loss : +0.0000, psnr : +20.0739, ssim : +0.6691
images_151 : Stage: [1/5], Iter: [1600/2000], ftr_loss : +0.3203, nll : +0.0269, mse_loss : +0.0054, l1_loss : +0.0388, perceptual_edge_loss : +0.0000, psnr : +19.9937, ssim : +0.6661
images_151 : Stage: [1/5], Iter: [1700/2000], ftr_loss : +0.3375, nll : +0.0265, mse_loss : +0.0051, l1_loss : +0.0375, perceptual_edge_loss : +0.0000, psnr : +20.1449, ssim : +0.6731
images_151 : Stage: [1/5], Iter: [1800/2000], ftr_loss : +0.3126, nll : +0.0262, mse_loss : +0.0054, l1_loss : +0.0382, perceptual_edge_loss : +0.0000, psnr : +19.9987, ssim : +0.6644
images_151 : Stage: [1/5], Iter: [1900/2000], ftr_loss : +0.3155, nll : +0.0259, mse_loss : +0.0050, l1_loss : +0.0373, perceptual_edge_loss : +0.0000, psnr : +20.2676, ssim : +0.6778
images_151 : Stage: [1/5], Iter: [2000/2000], ftr_loss : +0.2874, nll : +0.0256, mse_loss : +0.0052, l1_loss : +0.0376, perceptual_edge_loss : +0.0000, psnr : +20.0456, ssim : +0.6696
images_151 : Stage: [2/5], Iter: [1/2000], ftr_loss : +0.3038, nll : +0.0255, mse_loss : +0.0049, l1_loss : +0.0365, perceptual_edge_loss : +0.0000, psnr : +20.3637, ssim : +0.6790
images_151 : Stage: [2/5], Iter: [100/2000], ftr_loss : +0.2892, nll : +0.0254, mse_loss : +0.0051, l1_loss : +0.0377, perceptual_edge_loss : +0.0000, psnr : +20.1439, ssim : +0.6757
images_151 : Stage: [2/5], Iter: [200/2000], ftr_loss : +0.2844, nll : +0.0253, mse_loss : +0.0051, l1_loss : +0.0374, perceptual_edge_loss : +0.0000, psnr : +20.0439, ssim : +0.6732
