images_11 : Stage: [1/5], Iter: [1/2000], ftr_loss : +4.8066, nll : +0.0443, mse_loss : +0.0801, l1_loss : +0.1936, perceptual_edge_loss : +0.0000, psnr : +10.1098, ssim : +0.2700
images_11 : Stage: [1/5], Iter: [100/2000], ftr_loss : +1.7226, nll : +0.0434, mse_loss : +0.0331, l1_loss : +0.1124, perceptual_edge_loss : +0.0000, psnr : +14.0324, ssim : +0.3533
images_11 : Stage: [1/5], Iter: [200/2000], ftr_loss : +1.3062, nll : +0.0423, mse_loss : +0.0284, l1_loss : +0.1018, perceptual_edge_loss : +0.0000, psnr : +14.6330, ssim : +0.3911
images_11 : Stage: [1/5], Iter: [300/2000], ftr_loss : +1.0598, nll : +0.0415, mse_loss : +0.0272, l1_loss : +0.0995, perceptual_edge_loss : +0.0000, psnr : +14.7116, ssim : +0.4009
images_11 : Stage: [1/5], Iter: [400/2000], ftr_loss : +1.0882, nll : +0.0406, mse_loss : +0.0262, l1_loss : +0.0965, perceptual_edge_loss : +0.0000, psnr : +14.8694, ssim : +0.4169
images_11 : Stage: [1/5], Iter: [500/2000], ftr_loss : +0.8721, nll : +0.0399, mse_loss : +0.0223, l1_loss : +0.0887, perceptual_edge_loss : +0.0000, psnr : +15.5604, ssim : +0.4603
images_11 : Stage: [1/5], Iter: [600/2000], ftr_loss : +0.8815, nll : +0.0392, mse_loss : +0.0241, l1_loss : +0.0940, perceptual_edge_loss : +0.0000, psnr : +15.3695, ssim : +0.4403
images_11 : Stage: [1/5], Iter: [700/2000], ftr_loss : +0.8200, nll : +0.0385, mse_loss : +0.0230, l1_loss : +0.0897, perceptual_edge_loss : +0.0000, psnr : +15.4183, ssim : +0.4645
images_11 : Stage: [1/5], Iter: [800/2000], ftr_loss : +0.7047, nll : +0.0379, mse_loss : +0.0217, l1_loss : +0.0874, perceptual_edge_loss : +0.0000, psnr : +15.6237, ssim : +0.4737
images_11 : Stage: [1/5], Iter: [900/2000], ftr_loss : +0.6711, nll : +0.0372, mse_loss : +0.0223, l1_loss : +0.0892, perceptual_edge_loss : +0.0000, psnr : +15.4982, ssim : +0.4692
images_11 : Stage: [1/5], Iter: [1000/2000], ftr_loss : +0.6427, nll : +0.0366, mse_loss : +0.0205, l1_loss : +0.0844, perceptual_edge_loss : +0.0000, psnr : +15.7880, ssim : +0.4925
images_11 : Stage: [1/5], Iter: [1100/2000], ftr_loss : +0.6157, nll : +0.0360, mse_loss : +0.0197, l1_loss : +0.0827, perceptual_edge_loss : +0.0000, psnr : +15.8475, ssim : +0.5045
images_11 : Stage: [1/5], Iter: [1200/2000], ftr_loss : +0.5979, nll : +0.0354, mse_loss : +0.0198, l1_loss : +0.0827, perceptual_edge_loss : +0.0000, psnr : +15.9173, ssim : +0.5063
images_11 : Stage: [1/5], Iter: [1300/2000], ftr_loss : +0.5277, nll : +0.0349, mse_loss : +0.0201, l1_loss : +0.0838, perceptual_edge_loss : +0.0000, psnr : +15.9328, ssim : +0.4993
images_11 : Stage: [1/5], Iter: [1400/2000], ftr_loss : +0.5666, nll : +0.0343, mse_loss : +0.0203, l1_loss : +0.0844, perceptual_edge_loss : +0.0000, psnr : +15.8988, ssim : +0.4936
images_11 : Stage: [1/5], Iter: [1500/2000], ftr_loss : +0.5045, nll : +0.0338, mse_loss : +0.0193, l1_loss : +0.0820, perceptual_edge_loss : +0.0000, psnr : +16.0198, ssim : +0.5085
images_11 : Stage: [1/5], Iter: [1600/2000], ftr_loss : +0.5200, nll : +0.0332, mse_loss : +0.0193, l1_loss : +0.0819, perceptual_edge_loss : +0.0000, psnr : +15.9932, ssim : +0.5156
images_11 : Stage: [1/5], Iter: [1700/2000], ftr_loss : +0.5170, nll : +0.0327, mse_loss : +0.0192, l1_loss : +0.0818, perceptual_edge_loss : +0.0000, psnr : +16.0616, ssim : +0.5086
images_11 : Stage: [1/5], Iter: [1800/2000], ftr_loss : +0.4988, nll : +0.0321, mse_loss : +0.0189, l1_loss : +0.0809, perceptual_edge_loss : +0.0000, psnr : +16.0508, ssim : +0.5151
images_11 : Stage: [1/5], Iter: [1900/2000], ftr_loss : +0.4753, nll : +0.0316, mse_loss : +0.0175, l1_loss : +0.0778, perceptual_edge_loss : +0.0000, psnr : +16.4016, ssim : +0.5332
